,Id,Date,DeliveryDate,Quantity,Currency,Supplier,NetAmount
1233,13264,2015-02-23,2015-03-05,64,USD,Office Supplies,456.959991
1234,13264,2015-03-02,2015-03-11,87,USD,Office Supplies,621.179993
1235,13264,2015-03-09,2015-03-18,81,USD,Office Supplies,578.340027
1236,13264,2015-03-16,2015-03-25,79,USD,Office Supplies,564.059998
1237,13264,2015-03-25,2015-04-01,88,USD,Office Supplies,628.320007
1238,13264,2015-03-30,2015-04-05,91,USD,Office Supplies,649.73999
1239,13264,2015-04-06,2015-04-16,106,USD,Office Supplies,756.840027
1240,13264,2015-04-13,2015-04-19,105,USD,Office Supplies,749.700012
1241,13264,2015-04-20,2015-04-28,152,USD,Office Supplies,1085.28003
1242,13264,2015-04-27,2015-05-03,111,USD,Office Supplies,792.539978
1243,13264,2015-05-04,2015-05-12,47,USD,Office Supplies,335.579987
1244,13264,2015-05-14,2015-05-21,71,USD,Office Supplies,506.940002
1245,13264,2015-05-20,2015-05-28,71,USD,Office Supplies,506.940002
1246,13264,2015-05-25,2015-06-03,69,USD,Office Supplies,492.660004
1247,13264,2015-06-01,2015-06-08,111,USD,Office Supplies,792.539978
1248,13264,2015-06-08,2015-06-15,95,USD,Office Supplies,678.299988
1249,13264,2015-06-15,2015-06-24,106,USD,Office Supplies,756.840027
1250,13264,2015-06-22,2015-07-02,88,USD,Office Supplies,628.320007
1251,13264,2015-06-29,2015-07-08,132,USD,Office Supplies,942.47998
1252,13264,2015-07-06,2015-07-14,142,USD,Office Supplies,1013.88
1253,13264,2015-07-13,2015-07-19,141,USD,Office Supplies,1006.73999
1254,13264,2015-07-20,2015-07-28,131,USD,Office Supplies,935.340027
1255,13264,2015-07-27,2015-08-01,156,USD,Office Supplies,1113.83997
1256,13264,2015-08-03,2015-08-11,157,USD,Office Supplies,1120.97998
1257,13264,2015-08-10,2015-08-18,169,USD,Office Supplies,1206.66003
1258,13264,2015-08-17,2015-08-21,205,USD,Office Supplies,1463.69995
1259,13264,2015-08-24,2015-09-02,179,USD,Office Supplies,1278.06006
1260,13264,2015-08-31,2015-09-08,177,USD,Office Supplies,1263.78003
1261,13264,2015-09-08,2015-09-16,88,USD,Office Supplies,628.320007
1262,13264,2015-09-14,2015-09-22,117,USD,Office Supplies,835.380005
1263,13264,2015-09-21,2015-09-28,104,USD,Office Supplies,742.559998
1264,13264,2015-09-28,2015-10-06,133,USD,Office Supplies,949.619995
1265,13264,2015-10-05,2015-10-10,246,USD,Office Supplies,1756.43994
1266,13264,2015-10-13,2015-10-22,209,USD,Office Supplies,1492.26001
1267,13264,2015-10-22,2015-10-30,250,USD,Office Supplies,1785.0
1268,13264,2015-10-26,2015-11-02,171,USD,Office Supplies,1220.93994
1269,13264,2015-11-02,2015-11-08,101,USD,Office Supplies,721.140015
1270,13264,2015-11-09,2015-11-16,107,USD,Office Supplies,763.97998
1271,13264,2015-11-16,2015-11-24,110,USD,Office Supplies,785.400024
1272,13264,2015-11-23,2015-12-01,122,USD,Office Supplies,871.080017
1273,13264,2015-11-30,2015-12-11,99,USD,Office Supplies,706.859985
1274,13264,2015-12-07,2015-12-15,144,USD,Office Supplies,1028.16003
1275,13264,2015-12-14,2015-12-19,172,USD,Office Supplies,1228.07996
1276,13264,2015-12-21,2015-12-28,158,USD,Office Supplies,1128.12
1277,13264,2015-12-28,2016-01-04,199,USD,Office Supplies,1420.85999
1278,13264,2016-01-04,2016-01-10,203,USD,Office Supplies,1449.42004
1279,13264,2016-01-11,2016-01-21,219,USD,Office Supplies,1563.66003
1280,13264,2016-01-18,2016-01-25,216,USD,Office Supplies,1542.23999
1281,13264,2016-01-26,2016-02-04,252,USD,Office Supplies,1799.28003
1282,13264,2016-02-01,2016-02-06,102,USD,Office Supplies,728.280029
1283,13264,2016-02-08,2016-02-16,89,USD,Office Supplies,635.460022
1284,13264,2016-02-16,2016-02-22,107,USD,Office Supplies,763.97998
1285,13264,2016-02-22,2016-02-28,79,USD,Office Supplies,564.059998
1286,13264,2016-02-29,2016-03-09,72,USD,Office Supplies,514.080017
1287,13264,2016-03-07,2016-03-17,107,USD,Office Supplies,763.97998
1288,13264,2016-03-14,2016-03-20,91,USD,Office Supplies,649.73999
1289,13264,2016-03-21,2016-03-25,83,USD,Office Supplies,592.619995
1290,13264,2016-03-28,2016-04-07,108,USD,Office Supplies,771.119995
1291,13264,2016-04-04,2016-04-13,92,USD,Office Supplies,656.880005
1292,13264,2016-04-11,2016-04-17,105,USD,Office Supplies,749.700012
1293,13264,2016-04-18,2016-04-26,116,USD,Office Supplies,828.23999
1294,13264,2016-04-25,2016-05-04,106,USD,Office Supplies,756.840027
1295,13264,2016-05-02,2016-05-11,157,USD,Office Supplies,1120.97998
1296,13264,2016-05-09,2016-05-18,217,USD,Office Supplies,1549.38
1297,13264,2016-05-16,2016-05-23,200,USD,Office Supplies,1428.0
1298,13264,2016-05-24,2016-05-31,185,USD,Office Supplies,1320.90002
1299,13264,2016-05-30,2016-06-04,131,USD,Office Supplies,935.340027
1300,13264,2016-06-06,2016-06-12,210,USD,Office Supplies,1499.40002
1301,13264,2016-06-13,2016-06-17,169,USD,Office Supplies,1206.66003
1302,13264,2016-06-21,2016-06-30,211,USD,Office Supplies,1506.54004
1303,13264,2016-06-27,2016-07-06,177,USD,Office Supplies,1263.78003
1304,13264,2016-07-04,2016-07-09,150,USD,Office Supplies,1071.0
1305,13264,2016-07-11,2016-07-13,150,USD,Office Supplies,1071.0
1306,13264,2016-07-18,2016-07-26,146,USD,Office Supplies,1042.43994
1307,13264,2016-07-25,2016-08-03,142,USD,Office Supplies,1013.88
1308,13264,2016-08-01,2016-08-07,82,USD,Office Supplies,585.47998
1309,13264,2016-08-08,2016-08-15,85,USD,Office Supplies,606.900024
1310,13264,2016-08-15,2016-08-24,73,USD,Office Supplies,521.219971
1311,13264,2016-08-23,2016-09-01,103,USD,Office Supplies,735.419983
1312,13264,2016-09-01,2016-09-09,155,USD,Office Supplies,1106.69995
1313,13264,2016-09-05,2016-09-15,133,USD,Office Supplies,949.619995
1314,13264,2016-09-12,2016-09-19,119,USD,Office Supplies,849.659973
1315,13264,2016-09-20,2016-09-26,129,USD,Office Supplies,921.059998
1316,13264,2016-09-26,2016-10-03,161,USD,Office Supplies,1149.54004
1317,13264,2016-10-03,2016-10-12,125,USD,Office Supplies,892.5
1318,13264,2016-10-10,2016-10-15,166,USD,Office Supplies,1185.23999
1319,13264,2016-10-24,2016-10-31,140,USD,Office Supplies,999.599976
1320,13264,2016-10-31,2016-11-05,175,USD,Office Supplies,1249.5
1321,13264,2016-11-07,2016-11-14,174,USD,Office Supplies,1242.35999
1322,13264,2016-11-14,2016-11-22,126,USD,Office Supplies,899.640015
1323,13264,2016-11-21,2016-11-29,131,USD,Office Supplies,935.340027
1324,13264,2016-11-28,2016-12-03,162,USD,Office Supplies,1156.68005
1325,13264,2016-12-05,2016-12-09,129,USD,Office Supplies,921.059998
1326,13264,2016-12-12,2016-12-21,105,USD,Office Supplies,749.700012
1327,13264,2016-12-19,2016-12-24,93,USD,Office Supplies,664.02002
1328,13264,2016-12-28,2017-01-05,107,USD,Office Supplies,763.97998
1329,13264,2017-01-02,2017-01-08,266,USD,Office Supplies,1899.23999
1330,13264,2017-01-09,2017-01-15,257,USD,Office Supplies,1834.97998
1331,13264,2017-01-16,2017-01-25,234,USD,Office Supplies,1670.76001
1332,13264,2017-01-23,2017-02-01,206,USD,Office Supplies,1470.83997
1333,13264,2017-01-30,2017-02-08,296,USD,Office Supplies,2113.43994
1334,13264,2017-02-06,2017-02-13,103,USD,Office Supplies,735.419983
1335,13264,2017-02-13,2017-02-19,100,USD,Office Supplies,714.0
1336,13264,2017-02-21,2017-02-27,70,USD,Office Supplies,499.799988
1337,13264,2017-02-28,2017-03-11,102,USD,Office Supplies,728.280029
1338,13264,2017-03-06,2017-03-12,325,USD,Office Supplies,2320.5
1339,13264,2017-03-13,2017-03-21,227,USD,Office Supplies,1620.78003
1340,13264,2017-03-21,2017-03-27,304,USD,Office Supplies,2170.56006
1341,13264,2017-03-27,2017-03-31,346,USD,Office Supplies,2470.43994
1342,13264,2017-04-03,2017-04-09,90,USD,Office Supplies,642.599976
1343,13264,2017-04-10,2017-04-19,100,USD,Office Supplies,714.0
1344,13264,2017-04-17,2017-04-22,94,USD,Office Supplies,671.159973
1345,13264,2017-04-24,2017-05-04,106,USD,Office Supplies,756.840027
1346,13264,2017-05-02,2017-05-08,193,USD,Office Supplies,1378.02002
1347,13264,2017-05-09,2017-05-18,192,USD,Office Supplies,1370.88
1348,13264,2017-05-16,2017-05-24,196,USD,Office Supplies,1399.43994
1349,13264,2017-05-23,2017-05-29,169,USD,Office Supplies,1206.66003
1350,13264,2017-05-29,2017-06-04,249,USD,Office Supplies,1777.85999
1351,13264,2017-06-05,2017-06-11,188,USD,Office Supplies,1342.31995
1352,13264,2017-06-12,2017-06-18,255,USD,Office Supplies,1820.69995
1353,13264,2017-06-19,2017-06-27,225,USD,Office Supplies,1606.5
1354,13264,2017-06-26,2017-07-02,217,USD,Office Supplies,1549.38
1355,13264,2017-07-04,2017-07-11,202,USD,Office Supplies,1442.28003
1356,13264,2017-07-10,2017-07-19,164,USD,Office Supplies,1170.95996
1357,13264,2017-07-17,2017-07-27,229,USD,Office Supplies,1635.06006
1358,13264,2017-07-24,2017-07-31,205,USD,Office Supplies,1463.69995
1359,13264,2017-07-31,2017-08-10,155,USD,Office Supplies,1106.69995
1360,13264,2017-08-07,2017-08-18,149,USD,Office Supplies,1063.85999
1361,13264,2017-08-14,2017-08-22,177,USD,Office Supplies,1263.78003
1362,13264,2017-08-21,2017-08-29,125,USD,Office Supplies,892.5
1363,13264,2017-08-28,2017-09-07,159,USD,Office Supplies,1135.26001
1364,13264,2017-09-05,2017-09-09,170,USD,Office Supplies,1213.80005
1365,13264,2017-09-11,2017-09-16,148,USD,Office Supplies,1056.71997
1366,13264,2017-09-18,2017-09-24,141,USD,Office Supplies,1006.73999
1367,13264,2017-09-25,2017-10-03,144,USD,Office Supplies,1028.16003
1368,13264,2017-10-02,2017-10-06,455,USD,Office Supplies,3248.69995
1369,13264,2017-10-09,2017-10-13,302,USD,Office Supplies,2156.28003
1370,13264,2017-10-16,2017-10-24,437,USD,Office Supplies,3120.17993
1371,13264,2017-10-23,2017-10-29,406,USD,Office Supplies,2898.84009
1372,13264,2017-10-30,2017-11-04,360,USD,Office Supplies,2570.3999
1373,13264,2017-11-06,2017-11-12,320,USD,Office Supplies,2284.80005
1374,13264,2017-11-13,2017-11-22,448,USD,Office Supplies,3198.71997
1375,13264,2017-11-20,2017-11-26,344,USD,Office Supplies,2456.15991
1376,13264,2017-11-27,2017-12-09,509,USD,Office Supplies,3634.26001
1377,13264,2017-12-04,2017-12-08,91,USD,Office Supplies,649.73999
1378,13264,2017-12-11,2017-12-18,67,USD,Office Supplies,478.380005
1379,13264,2017-12-18,2017-12-25,84,USD,Office Supplies,599.76001
1380,13264,2017-12-25,2018-01-01,101,USD,Office Supplies,721.140015
1381,13264,2018-01-01,2018-01-10,250,USD,Office Supplies,1785.0
1382,13264,2018-01-09,2018-01-16,319,USD,Office Supplies,2277.65991
1383,13264,2018-01-15,2018-01-25,247,USD,Office Supplies,1763.57996
1384,13264,2018-01-22,2018-01-26,291,USD,Office Supplies,2077.73999
1385,13264,2018-01-29,2018-02-07,329,USD,Office Supplies,2349.06006
1386,13264,2018-02-05,2018-02-12,124,USD,Office Supplies,885.359985
1387,13264,2018-02-12,2018-02-22,116,USD,Office Supplies,828.23999
1388,133437,2013-01-02,2013-01-09,28,USD,Office Supplies,197.119995
1389,133437,2013-01-07,2013-01-17,22,USD,Office Supplies,154.880005
1390,133437,2013-01-15,2013-01-21,31,USD,Office Supplies,218.240005
1391,133437,2013-01-25,2013-01-29,29,USD,Office Supplies,204.160004
1392,133437,2013-01-30,2013-02-04,23,USD,Office Supplies,161.919998
1393,133437,2013-02-04,2013-02-15,45,USD,Office Supplies,316.799988
1394,133437,2013-02-11,2013-02-18,45,USD,Office Supplies,316.799988
1395,133437,2013-02-19,2013-02-28,31,USD,Office Supplies,218.240005
1396,133437,2013-02-25,2013-03-05,43,USD,Office Supplies,302.720001
1397,133437,2013-03-05,2013-03-12,94,USD,Office Supplies,661.76001
1398,133437,2013-03-11,2013-03-19,125,USD,Office Supplies,880.0
1399,133437,2013-03-18,2013-03-27,138,USD,Office Supplies,971.52002
1400,133437,2013-03-25,2013-03-31,107,USD,Office Supplies,753.280029
1401,133437,2013-04-01,2013-04-11,39,USD,Office Supplies,274.559998
1402,133437,2013-04-08,2013-04-17,34,USD,Office Supplies,239.360001
1403,133437,2013-04-15,2013-04-23,42,USD,Office Supplies,295.679993
1404,133437,2013-04-22,2013-04-28,40,USD,Office Supplies,281.600006
1405,133437,2013-04-29,2013-05-05,33,USD,Office Supplies,232.320007
1406,133437,2013-05-06,2013-05-11,8,USD,Office Supplies,56.3199997
1407,133437,2013-05-13,2013-05-21,10,USD,Office Supplies,70.4000015
1408,133437,2013-05-31,2013-06-09,9,USD,Office Supplies,63.3600006
1409,133437,2013-06-13,2013-06-20,30,USD,Office Supplies,211.199997
1410,133437,2013-06-17,2013-06-25,27,USD,Office Supplies,190.080002
1411,133437,2013-06-24,2013-07-01,32,USD,Office Supplies,225.279999
1412,133437,2013-07-02,2013-07-10,39,USD,Office Supplies,274.559998
1413,133437,2013-07-09,2013-07-18,27,USD,Office Supplies,190.080002
1414,133437,2013-07-15,2013-07-23,29,USD,Office Supplies,204.160004
1415,133437,2013-07-25,2013-08-02,34,USD,Office Supplies,239.360001
1416,133437,2013-07-29,2013-08-05,28,USD,Office Supplies,197.119995
1417,133437,2013-08-06,2013-08-14,53,USD,Office Supplies,373.119995
1418,133437,2013-08-12,2013-08-18,41,USD,Office Supplies,288.640015
1419,133437,2013-08-19,2013-08-28,56,USD,Office Supplies,394.23999
1420,133437,2013-08-27,2013-09-03,40,USD,Office Supplies,281.600006
1421,133437,2013-09-03,2013-09-13,26,USD,Office Supplies,183.039993
1422,133437,2013-09-09,2013-09-20,30,USD,Office Supplies,211.199997
1423,133437,2013-09-17,2013-09-28,30,USD,Office Supplies,211.199997
1424,133437,2013-09-23,2013-10-01,29,USD,Office Supplies,204.160004
1425,133437,2013-10-01,2013-10-06,57,USD,Office Supplies,401.279999
1426,133437,2013-10-08,2013-10-15,53,USD,Office Supplies,373.119995
1427,133437,2013-10-16,2013-10-26,44,USD,Office Supplies,309.76001
1428,133437,2013-10-22,2013-10-28,63,USD,Office Supplies,443.519989
1429,133437,2013-10-29,2013-11-08,65,USD,Office Supplies,457.600006
1430,133437,2013-11-04,2013-11-10,24,USD,Office Supplies,168.960007
1431,133437,2013-11-11,2013-11-19,18,USD,Office Supplies,126.720001
1432,133437,2013-11-18,2013-11-26,22,USD,Office Supplies,154.880005
1433,133437,2013-11-25,2013-11-29,19,USD,Office Supplies,133.759995
1434,133437,2013-12-02,2013-12-09,110,USD,Office Supplies,774.400024
1435,133437,2013-12-09,2013-12-17,106,USD,Office Supplies,746.23999
1436,133437,2013-12-17,2013-12-23,77,USD,Office Supplies,542.080017
1437,133437,2013-12-27,2014-01-05,75,USD,Office Supplies,528.0
1438,133437,2013-12-31,2014-01-06,109,USD,Office Supplies,767.359985
1439,133437,2014-01-06,2014-01-14,182,USD,Office Supplies,1281.28003
1440,133437,2014-01-16,2014-01-22,148,USD,Office Supplies,1041.92004
1441,133437,2014-01-20,2014-01-29,138,USD,Office Supplies,971.52002
1442,133437,2014-01-27,2014-02-05,175,USD,Office Supplies,1232.0
1443,133437,2014-02-03,2014-02-10,35,USD,Office Supplies,246.399994
1444,133437,2014-02-11,2014-02-19,49,USD,Office Supplies,344.959991
1445,133437,2014-02-18,2014-03-01,45,USD,Office Supplies,316.799988
1446,133437,2014-02-24,2014-03-07,39,USD,Office Supplies,274.559998
1447,133437,2014-03-03,2014-03-11,64,USD,Office Supplies,450.559998
1448,133437,2014-03-10,2014-03-16,86,USD,Office Supplies,605.440002
1449,133437,2014-03-18,2014-03-27,59,USD,Office Supplies,415.359985
1450,133437,2014-03-24,2014-04-01,58,USD,Office Supplies,408.320007
1451,133437,2014-04-01,2014-04-10,49,USD,Office Supplies,344.959991
1452,133437,2014-04-07,2014-04-17,38,USD,Office Supplies,267.519989
1453,133437,2014-04-15,2014-04-22,43,USD,Office Supplies,302.720001
1454,133437,2014-04-21,2014-04-30,43,USD,Office Supplies,302.720001
1455,133437,2014-04-28,2014-05-06,33,USD,Office Supplies,232.320007
1456,133437,2014-05-05,2014-05-13,141,USD,Office Supplies,992.640015
1457,133437,2014-05-12,2014-05-21,154,USD,Office Supplies,1084.16003
1458,133437,2014-05-21,2014-05-30,148,USD,Office Supplies,1041.92004
1459,133437,2014-05-28,2014-06-02,188,USD,Office Supplies,1323.52002
1460,133437,2014-06-04,2014-06-08,37,USD,Office Supplies,260.480011
1461,133437,2014-06-09,2014-06-17,40,USD,Office Supplies,281.600006
1462,133437,2014-06-16,2014-06-24,41,USD,Office Supplies,288.640015
1463,133437,2014-06-24,2014-07-03,58,USD,Office Supplies,408.320007
1464,133437,2014-06-30,2014-07-09,40,USD,Office Supplies,281.600006
1465,133437,2014-07-09,2014-07-14,28,USD,Office Supplies,197.119995
1466,133437,2014-07-14,2014-07-19,21,USD,Office Supplies,147.839996
1467,133437,2014-07-21,2014-07-27,30,USD,Office Supplies,211.199997
1468,133437,2014-07-28,2014-08-03,26,USD,Office Supplies,183.039993
1469,133437,2014-08-04,2014-08-12,59,USD,Office Supplies,415.359985
1470,133437,2014-08-12,2014-08-20,64,USD,Office Supplies,450.559998
1471,133437,2014-08-19,2014-08-27,39,USD,Office Supplies,274.559998
1472,133437,2014-08-26,2014-08-31,63,USD,Office Supplies,443.519989
1473,133437,2014-09-03,2014-09-09,18,USD,Office Supplies,126.720001
1474,133437,2014-09-12,2014-09-19,24,USD,Office Supplies,168.960007
1475,133437,2014-09-17,2014-09-23,23,USD,Office Supplies,161.919998
1476,133437,2014-09-22,2014-09-30,23,USD,Office Supplies,161.919998
1477,133437,2014-10-03,2014-10-12,60,USD,Office Supplies,422.399994
1478,133437,2014-10-06,2014-10-15,66,USD,Office Supplies,464.640015
1479,133437,2014-10-14,2014-10-22,90,USD,Office Supplies,633.599976
1480,133437,2014-10-21,2014-10-29,74,USD,Office Supplies,520.960022
1481,133437,2014-10-31,2014-11-08,92,USD,Office Supplies,647.679993
1482,133437,2014-11-04,2014-11-11,73,USD,Office Supplies,513.919983
1483,133437,2014-11-10,2014-11-19,66,USD,Office Supplies,464.640015
1484,133437,2014-11-18,2014-11-27,64,USD,Office Supplies,450.559998
1485,133437,2014-11-24,2014-12-03,74,USD,Office Supplies,520.960022
1486,133437,2014-12-01,2014-12-10,85,USD,Office Supplies,598.400024
1487,133437,2014-12-08,2014-12-13,126,USD,Office Supplies,887.039978
1488,133437,2014-12-16,2014-12-23,121,USD,Office Supplies,851.840027
1489,133437,2014-12-22,2014-12-29,86,USD,Office Supplies,605.440002
1490,133437,2014-12-29,2015-01-05,91,USD,Office Supplies,640.640015
1491,133437,2015-01-05,2015-01-17,101,USD,Office Supplies,711.039978
1492,133437,2015-01-12,2015-01-19,66,USD,Office Supplies,464.640015
1493,133437,2015-01-20,2015-01-26,61,USD,Office Supplies,429.440002
1494,133437,2015-01-27,2015-02-01,61,USD,Office Supplies,429.440002
1495,133437,2015-02-03,2015-02-10,51,USD,Office Supplies,359.040009
1496,133437,2015-02-13,2015-02-22,37,USD,Office Supplies,260.480011
1497,133437,2015-02-17,2015-02-25,45,USD,Office Supplies,316.799988
1498,133437,2015-02-24,2015-03-03,49,USD,Office Supplies,344.959991
1499,133437,2015-03-02,2015-03-08,40,USD,Office Supplies,281.600006
1500,133437,2015-03-10,2015-03-15,54,USD,Office Supplies,380.160004
1501,133437,2015-03-16,2015-03-26,44,USD,Office Supplies,309.76001
1502,133437,2015-03-30,2015-04-08,55,USD,Office Supplies,387.200012
1503,133437,2015-04-07,2015-04-16,34,USD,Office Supplies,239.360001
1504,133437,2015-04-13,2015-04-21,44,USD,Office Supplies,309.76001
1505,133437,2015-04-20,2015-04-27,46,USD,Office Supplies,323.839996
1506,133437,2015-04-28,2015-05-05,44,USD,Office Supplies,309.76001
1507,133437,2015-05-04,2015-05-09,46,USD,Office Supplies,323.839996
1508,133437,2015-05-14,2015-05-21,41,USD,Office Supplies,288.640015
1509,133437,2015-05-20,2015-06-01,54,USD,Office Supplies,380.160004
1510,133437,2015-05-25,2015-06-04,63,USD,Office Supplies,443.519989
1511,133437,2015-06-01,2015-06-07,68,USD,Office Supplies,478.720001
1512,133437,2015-06-08,2015-06-18,75,USD,Office Supplies,528.0
1513,133437,2015-06-15,2015-06-21,72,USD,Office Supplies,506.880005
1514,133437,2015-06-22,2015-07-01,67,USD,Office Supplies,471.679993
1515,133437,2015-06-29,2015-07-07,91,USD,Office Supplies,640.640015
1516,133437,2015-07-06,2015-07-17,60,USD,Office Supplies,422.399994
1517,133437,2015-07-13,2015-07-18,77,USD,Office Supplies,542.080017
1518,133437,2015-07-20,2015-07-28,69,USD,Office Supplies,485.76001
1519,133437,2015-07-27,2015-08-07,61,USD,Office Supplies,429.440002
1520,133437,2015-08-04,2015-08-12,94,USD,Office Supplies,661.76001
1521,133437,2015-08-10,2015-08-18,90,USD,Office Supplies,633.599976
1522,133437,2015-08-17,2015-08-25,109,USD,Office Supplies,767.359985
1523,133437,2015-08-24,2015-09-03,83,USD,Office Supplies,584.320007
1524,133437,2015-08-31,2015-09-07,88,USD,Office Supplies,619.52002
1525,133437,2015-09-08,2015-09-14,46,USD,Office Supplies,323.839996
1526,133437,2015-09-14,2015-09-20,64,USD,Office Supplies,450.559998
1527,133437,2015-09-21,2015-09-30,62,USD,Office Supplies,436.480011
1528,133437,2015-09-28,2015-10-01,62,USD,Office Supplies,436.480011
1529,133437,2015-10-05,2015-10-12,87,USD,Office Supplies,612.47998
1530,133437,2015-10-13,2015-10-18,62,USD,Office Supplies,436.480011
1531,133437,2015-10-22,2015-10-29,63,USD,Office Supplies,443.519989
1532,133437,2015-10-27,2015-11-02,71,USD,Office Supplies,499.839996
1533,133437,2015-11-05,2015-11-13,93,USD,Office Supplies,654.719971
1534,133437,2015-11-09,2015-11-16,99,USD,Office Supplies,696.960022
1535,133437,2015-11-16,2015-11-21,87,USD,Office Supplies,612.47998
1536,133437,2015-11-24,2015-12-03,120,USD,Office Supplies,844.799988
1537,133437,2015-11-30,2015-12-07,118,USD,Office Supplies,830.719971
1538,133437,2015-12-07,2015-12-16,66,USD,Office Supplies,464.640015
1539,133437,2015-12-14,2015-12-20,70,USD,Office Supplies,492.799988
1540,133437,2015-12-23,2015-12-30,83,USD,Office Supplies,584.320007
1541,133437,2015-12-28,2016-01-04,82,USD,Office Supplies,577.280029
1542,133437,2016-01-04,2016-01-15,117,USD,Office Supplies,823.679993
1543,133437,2016-01-11,2016-01-17,93,USD,Office Supplies,654.719971
1544,133437,2016-01-18,2016-01-25,97,USD,Office Supplies,682.880005
1545,133437,2016-01-25,2016-02-02,106,USD,Office Supplies,746.23999
1546,133437,2016-02-01,2016-02-06,78,USD,Office Supplies,549.119995
1547,133437,2016-02-08,2016-02-16,69,USD,Office Supplies,485.76001
1548,133437,2016-02-15,2016-02-23,63,USD,Office Supplies,443.519989
1549,133437,2016-02-22,2016-03-01,75,USD,Office Supplies,528.0
1550,133437,2016-02-29,2016-03-08,60,USD,Office Supplies,422.399994
1551,133437,2016-03-07,2016-03-11,111,USD,Office Supplies,781.440002
1552,133437,2016-03-14,2016-03-24,113,USD,Office Supplies,795.52002
1553,133437,2016-03-21,2016-04-04,143,USD,Office Supplies,1006.71997
1554,133437,2016-03-28,2016-04-06,119,USD,Office Supplies,837.76001
1555,133437,2016-04-04,2016-04-14,81,USD,Office Supplies,570.23999
1556,133437,2016-04-11,2016-04-17,72,USD,Office Supplies,506.880005
1557,133437,2016-04-18,2016-04-26,94,USD,Office Supplies,661.76001
1558,133437,2016-04-25,2016-05-01,81,USD,Office Supplies,570.23999
1559,133437,2016-05-02,2016-05-08,83,USD,Office Supplies,584.320007
1560,133437,2016-05-09,2016-05-15,74,USD,Office Supplies,520.960022
1561,133437,2016-05-16,2016-05-22,63,USD,Office Supplies,443.519989
1562,133437,2016-05-24,2016-06-01,55,USD,Office Supplies,387.200012
1563,133437,2016-05-30,2016-06-05,59,USD,Office Supplies,415.359985
1564,133437,2016-06-06,2016-06-12,222,USD,Office Supplies,1562.88
1565,133437,2016-06-13,2016-06-19,160,USD,Office Supplies,1126.40002
1566,133437,2016-06-20,2016-06-28,141,USD,Office Supplies,992.640015
1567,133437,2016-06-27,2016-07-02,172,USD,Office Supplies,1210.88
1568,133437,2016-07-04,2016-07-11,73,USD,Office Supplies,513.919983
1569,133437,2016-07-11,2016-07-21,92,USD,Office Supplies,647.679993
1570,133437,2016-07-18,2016-07-29,58,USD,Office Supplies,408.320007
1571,133437,2016-07-25,2016-07-31,70,USD,Office Supplies,492.799988
1572,133437,2016-08-01,2016-08-08,89,USD,Office Supplies,626.559998
1573,133437,2016-08-08,2016-08-16,62,USD,Office Supplies,436.480011
1574,133437,2016-08-15,2016-08-22,84,USD,Office Supplies,591.359985
1575,133437,2016-08-22,2016-08-30,98,USD,Office Supplies,689.919983
1576,133437,2016-08-29,2016-09-05,72,USD,Office Supplies,506.880005
1577,133437,2016-09-06,2016-09-15,82,USD,Office Supplies,577.280029
1578,133437,2016-09-12,2016-09-21,71,USD,Office Supplies,499.839996
1579,133437,2016-09-20,2016-09-30,70,USD,Office Supplies,492.799988
1580,133437,2016-09-26,2016-10-04,79,USD,Office Supplies,556.159973
1581,133437,2016-10-03,2016-10-10,109,USD,Office Supplies,767.359985
1582,133437,2016-10-10,2016-10-14,104,USD,Office Supplies,732.159973
1583,133437,2016-10-20,2016-10-28,99,USD,Office Supplies,696.960022
1584,133437,2016-10-24,2016-10-30,74,USD,Office Supplies,520.960022
1585,133437,2016-11-01,2016-11-09,152,USD,Office Supplies,1070.07996
1586,133437,2016-11-08,2016-11-10,171,USD,Office Supplies,1203.83997
1587,133437,2016-11-14,2016-11-22,150,USD,Office Supplies,1056.0
1588,133437,2016-11-22,2016-12-02,128,USD,Office Supplies,901.119995
1589,133437,2016-11-29,2016-12-08,179,USD,Office Supplies,1260.16003
1590,133437,2016-12-05,2016-12-12,97,USD,Office Supplies,682.880005
1591,133437,2016-12-13,2016-12-23,89,USD,Office Supplies,626.559998
1592,133437,2016-12-19,2016-12-25,97,USD,Office Supplies,682.880005
1593,133437,2016-12-28,2017-01-06,113,USD,Office Supplies,795.52002
1594,133437,2017-01-02,2017-01-11,35,USD,Office Supplies,246.399994
1595,133437,2017-01-09,2017-01-18,39,USD,Office Supplies,274.559998
1596,133437,2017-01-19,2017-01-27,46,USD,Office Supplies,323.839996
1597,133437,2017-01-23,2017-02-02,43,USD,Office Supplies,302.720001
1598,133437,2017-01-30,2017-02-05,48,USD,Office Supplies,337.920013
1599,133437,2017-02-06,2017-02-13,75,USD,Office Supplies,528.0
1600,133437,2017-02-13,2017-02-18,122,USD,Office Supplies,858.880005
1601,133437,2017-02-21,2017-03-01,100,USD,Office Supplies,704.0
1602,133437,2017-02-27,2017-03-11,114,USD,Office Supplies,802.559998
1603,133437,2017-03-06,2017-03-15,75,USD,Office Supplies,528.0
1604,133437,2017-03-13,2017-03-20,79,USD,Office Supplies,556.159973
1605,133437,2017-03-20,2017-03-26,94,USD,Office Supplies,661.76001
1606,133437,2017-03-27,2017-04-04,94,USD,Office Supplies,661.76001
1607,133437,2017-04-03,2017-04-09,85,USD,Office Supplies,598.400024
